pitching.Season,players,hatvalues.reg.34.,cooks.distance.reg.34.,dffits.reg.34.,abs(dffits),X.Intercept.,Age_x,IP_per_G_3_seasons_prev,Pitches_3_seasons_prev,G_x_3_seasons_prev,FBv_3_seasons_prev
2010,CARLOS ROSA,0.000314135,1.05E-06,-0.007296769,0.007296769,-0.00238681,0.000409279,0.003684746,-0.001424096,0.004526345,0.000215872
2010,JAIME GARCIA,0.000336237,1.70E-06,-0.009264255,0.009264255,-0.006482601,0.005860648,0.00378513,-0.004756659,0.003382665,0.001820107
2010,ERNESTO FRIERI,0.000338013,1.24E-06,-0.007946002,0.007946002,-0.004212384,0.002497072,0.004754966,-0.002431648,0.004148145,0.000668984
2010,ESMIL ROGERS,0.000277611,1.53E-06,-0.008799715,0.008799715,-0.000822631,0.002662817,-0.001989002,0.002944501,0.000209482,-0.003449504
2010,NEFTALI FELIZ,0.000887738,6.48E-06,-0.018033911,0.018033911,-0.008325182,0.014094275,0.001126586,0.000534389,-0.006858761,-0.00355634
2010,GREG SMITH,0.000263392,1.37E-06,-0.008309032,0.008309032,-0.000694195,0.00047202,-0.00119631,-0.001711648,0.00108813,0.000755061
2010,MITCH ATKINS,0.000387848,1.22E-06,-0.007860734,0.007860734,-0.003700402,0.001001633,0.004396252,-0.002228445,0.005524447,0.001471608
2010,BOOF BONSER,0.000149839,5.12E-07,-0.005098914,0.005098914,-0.000938328,-0.00113474,0.003200218,-0.002653014,0.002600763,0.001227681
2010,HUNTER JONES,0.000380817,8.80E-07,-0.006696722,0.006696722,-0.002803262,-0.000542693,0.004861369,-0.002991117,0.005405474,0.00223687
2010,CC SABATHIA,0.000996905,4.58E-06,-0.015226962,0.015226962,-0.000296966,-0.001151099,0.002376179,-0.008844198,0.002819046,0.002917493
2010,CLAYTON RICHARD,0.000319166,1.47E-06,-0.008634665,0.008634665,-0.003250408,0.002020062,0.003204621,-0.005883195,0.002799254,0.002265885
2010,VIN MAZZARO,0.000494315,3.35E-06,-0.012986523,0.012986523,-0.00466627,0.007792543,-0.001539649,-0.002244947,-0.000598761,-0.001294728
2010,BRIAN FUENTES,0.000526614,1.76E-06,-0.009452331,0.009452331,0.005360452,-0.006500812,-0.000996921,0.002094784,-0.002647965,-0.00079104
2010,JOHN AXFORD,0.000185739,6.58E-07,-0.005779885,0.005779885,-0.001048376,-0.000459001,0.003017394,-0.00120178,0.002311708,2.83E-05
2010,JAMES MCDONALD,0.000156331,7.05E-07,-0.005973351,0.005973351,-0.002222338,0.001750653,0.001710942,-0.000756483,0.001923418,-0.000382411
2010,CLAY HENSLEY,0.000241612,9.24E-07,-0.006847786,0.006847786,0.001714949,-0.002776146,0.000671177,0.000488184,-0.001548508,0.000111172
2010,CHRIS TILLMAN,0.000781607,6.32E-06,-0.017792396,0.017792396,-0.00129131,0.008444319,-0.009778663,0.007813211,-0.005089485,-0.007009724
2010,JEFF NIEMANN,0.000220538,1.03E-06,-0.007218187,0.007218187,0.000192206,-0.000766506,7.82E-05,-0.002369184,0.00188891,0.000196315
2010,JOSH BECKETT,0.00055362,2.50E-06,-0.011240813,0.011240813,0.003984192,-0.004582871,-0.001643498,-0.002636302,0.001223179,-0.00022941
2010,BRIAN DUENSING,0.000164252,7.50E-07,-0.006162022,0.006162022,-0.001587709,0.000961393,0.002070849,-0.00291012,0.000220999,0.000964156
2010,DAMASO MARTE,0.000460178,1.05E-06,-0.007306015,0.007306015,0.00401091,-0.006290089,0.000594431,0.000846797,0.001014692,-0.000133399
2010,JOE NELSON,0.000427621,8.76E-07,-0.006682535,0.006682535,0.00316921,-0.005836272,0.00111315,0.00010912,0.001752117,0.000605967
2010,ROBERT RAY,0.000446326,2.04E-06,-0.010161044,0.010161044,0.002983197,-0.002773417,-0.003848919,0.005566729,0.001207798,-0.003323558
2010,JUAN OVIEDO,0.000588068,3.47E-06,-0.013229856,0.013229856,0.002222467,0.001343628,-0.002735199,0.003967182,-0.009172457,-0.003693915
2010,JON LESTER,0.000985185,5.18E-06,-0.016181897,0.016181897,-0.004644678,0.003842054,0.004139436,-0.010722527,0.003147002,0.003695419
2010,RAFAEL PEREZ,0.000627892,3.66E-06,-0.013595164,0.013595164,0.001156728,0.001748122,-0.002171942,0.003213793,-0.009318145,-0.002146212
2010,WADE DAVIS,0.000617008,4.71E-06,-0.015364676,0.015364676,0.001386926,0.004562668,-0.009209083,0.004896381,-0.004816387,-0.005629858
2010,EDDIE BONINE,0.000299335,1.26E-06,-0.007997463,0.007997463,0.004770558,-0.005077148,-0.003685375,0.004546651,-0.000547862,-0.002312396
2010,MARCO ESTRADA,0.000303299,8.73E-07,-0.006664981,0.006664981,-0.001810238,-0.000857965,0.003572809,-0.001629187,0.004833611,0.001031005
2010,MATT DALEY,0.000190386,7.33E-07,-0.006098354,0.006098354,-0.000455144,-0.000742017,0.002039523,-0.000334633,-0.000168491,0.000399146
2010,SCOTT OLSEN,0.000290834,1.65E-06,-0.009126211,0.009126211,0.000784177,0.000292999,-0.003416778,0.000314016,-0.000517498,-0.000925219
2010,JUAN CRUZ,0.0002459,7.09E-07,-0.006006042,0.006006042,0.002019745,-0.003996201,0.001713093,-0.000243939,0.001545713,-5.93E-05
2010,ANDREW BAILEY,0.000548164,3.40E-06,-0.013094993,0.013094993,-0.001541104,0.005246958,-0.000757686,0.001804503,-0.007875808,-0.002793726
2010,LEO ROSALES,0.000208894,5.85E-07,-0.005456976,0.005456976,9.47E-05,-0.002610679,0.002665678,-0.001061223,0.00290871,0.000936233
2010,GRANT BALFOUR,0.00044624,1.78E-06,-0.009499282,0.009499282,0.004650785,-0.004764256,-0.000992985,0.002000173,-0.003764855,-0.001538063
2010,MITCHELL BOGGS,0.000179482,9.88E-07,-0.007060658,0.007060658,0.001459548,0.000648886,-0.002938254,0.003469997,-0.002421132,-0.003573192
2010,DAVID PURCEY,0.000290841,1.38E-06,-0.008343885,0.008343885,0.004810368,-0.004154184,-0.004517484,0.004775642,-0.000771299,-0.003350846
2010,JON NIESE,0.000521357,3.72E-06,-0.013678687,0.013678687,-0.001032435,0.005549722,-0.007012125,0.004932296,-0.002852918,-0.004351991
2010,ESMERLING VASQUEZ,0.000448375,2.53E-06,-0.011306968,0.011306968,-0.002342751,0.004620451,0.001008703,0.000224513,-0.005378953,-0.001549493
2010,MATT MALONEY,0.000489042,2.58E-06,-0.011411652,0.011411652,0.004130999,-0.002845157,-0.006697467,0.007483376,-0.000919232,-0.003964095
2010,RICH THOMPSON,0.000320356,9.98E-07,-0.007124594,0.007124594,-0.002846458,0.000388805,0.004201956,-0.002128791,0.004944583,0.001018205
2010,LUKE FRENCH,0.00034637,2.21E-06,-0.010552958,0.010552958,-0.00074483,0.003287298,-0.005181013,0.003404264,-0.001826249,-0.002280494
2010,CARLOS SILVA,0.000367948,1.33E-06,-0.008228177,0.008228177,0.004923117,-0.006417605,-0.002069242,0.001029393,0.001541901,-0.0007612
2010,ALFREDO FIGARO,0.00029128,1.19E-06,-0.007761301,0.007761301,-0.000606506,-0.000262584,0.00055524,0.001370736,0.003228403,-0.001348162
2010,GARRETT OLSON,0.00016024,6.80E-07,-0.005871888,0.005871888,-0.003079416,0.001618918,0.003278275,-0.003651713,0.002099666,0.00183402
2010,JEREMY AFFELDT,0.000655342,3.30E-06,-0.012925264,0.012925264,0.005831834,-0.003716355,-0.003524159,0.00463412,-0.008236945,-0.00344314
2010,ARMANDO GALARRAGA,0.000377581,1.70E-06,-0.00927494,0.00927494,-4.14E-05,-0.001201447,0.001026781,-0.004615974,0.002097626,0.001680305
2010,BILLY BUCKNER,0.000239001,1.05E-06,-0.007302186,0.007302186,0.001076117,-0.001571937,-0.001586581,0.002550569,0.001821072,-0.001527358
2010,HENRY RODRIGUEZ,0.000427982,1.83E-06,-0.009636798,0.009636798,-0.00462675,0.004200058,0.004406723,-0.001812923,0.003821263,-0.001025607
2010,J.D. MARTIN,0.000472653,2.61E-06,-0.011485146,0.011485146,0.005517552,-0.003877256,-0.007897367,0.006851357,-0.001954591,-0.003827332
2010,DEREK HOLLAND,0.000381831,2.27E-06,-0.010690471,0.010690471,-0.006100522,0.007426281,0.001940245,-0.003980326,0.001128473,0.000277952
2010,RAFAEL RODRIGUEZ,0.00028695,9.47E-07,-0.006935194,0.006935194,-0.002728907,0.000435121,0.003757072,-0.001749687,0.004575067,0.000921191
2010,TIM STAUFFER,0.000154325,6.80E-07,-0.005868701,0.005868701,0.002411441,-0.002841781,-0.001611787,0.001184035,0.000499859,-0.001110575
2010,ROMULO SANCHEZ,0.000314315,9.92E-07,-0.007101176,0.007101176,-0.000891012,-0.001171978,0.002626455,-0.000481689,0.004468081,-0.000161878
2010,JOEL PINEIRO,0.000560862,2.43E-06,-0.011091294,0.011091294,0.005340373,-0.006300537,-0.003110098,-0.000597322,0.000303574,-6.09E-05
2010,DANIEL BARD,0.000918841,6.78E-06,-0.01844493,0.01844493,-0.002140598,0.009188443,-0.002487678,0.003659924,-0.012163065,-0.005620819
2010,RICKY ROMERO,0.000929648,5.39E-06,-0.016489525,0.016489525,-0.005548704,0.00558718,0.003133613,-0.00990323,0.002191566,0.003406855
2010,FERNANDO RODNEY,0.000495875,1.86E-06,-0.009711263,0.009711263,0.005384779,-0.00568226,-0.000948387,0.001864674,-0.003298602,-0.001737546
2010,JOE MARTINEZ,0.000238746,8.42E-07,-0.006539058,0.006539058,0.000737469,-0.00244701,0.000558886,0.000903796,0.003207326,-0.000484596
2010,P.J. WALTERS,0.00026508,1.16E-06,-0.007664158,0.007664158,-0.000430236,-0.000294581,-0.000642211,0.00211192,0.002419768,-0.001037903
2010,GAVIN FLOYD,0.000702194,3.55E-06,-0.01339132,0.01339132,-0.002197464,0.001386436,0.002236881,-0.007877803,0.0022672,0.002710367
2010,ANTONIO BASTARDO,0.000259553,1.24E-06,-0.007918454,0.007918454,-0.002228949,0.002451009,0.000675276,0.001269564,0.00168642,-0.001648174
2010,CLAYTON MORTENSEN,0.001369051,1.01E-05,-0.022544748,0.022544748,0.010023929,-0.002908226,-0.017766127,0.018331485,-0.007554438,-0.011538634
2010,C.J. WILSON,0.000294994,1.34E-06,-0.008248761,0.008248761,0.000343451,-0.000639104,0.001428112,-0.002685954,-0.001841409,0.000654058
2010,BRETT CECIL,0.000628934,4.39E-06,-0.014851799,0.014851799,-0.005686075,0.008707105,-0.001231257,-0.003893002,-0.000850626,-3.04E-05
2010,JOAKIM SORIA,0.000543718,3.27E-06,-0.012831788,0.012831788,-0.002435031,0.005287647,7.42E-05,0.000916331,-0.007277502,-0.001417636
2010,J.A. HAPP,0.000178087,8.30E-07,-0.006481238,0.006481238,0.000915657,-0.001425034,-0.001057155,-0.000479225,0.001344989,-0.000236381
2010,CLIFF LEE,0.000835166,3.70E-06,-0.013688816,0.013688816,0.004096266,-0.005285224,-0.001491319,-0.004093648,0.001146439,0.0011628
2010,JOSH BANKS,0.000388359,1.80E-06,-0.009554504,0.009554504,0.003857835,-0.003839573,-0.004753986,0.005379221,0.000348017,-0.002559404
2010,JOEL HANRAHAN,0.000762363,4.71E-06,-0.01541149,0.01541149,0.001295441,0.002769705,-0.001925199,0.002272635,-0.010349622,-0.003230494
2010,WILL OHMAN,0.000465929,1.79E-06,-0.009532707,0.009532707,0.004857866,-0.005219108,-0.001564325,0.003330726,-0.003745975,-0.001542064
2010,NICK BLACKBURN,0.000506148,2.45E-06,-0.011138949,0.011138949,-1.86E-05,-0.000756586,0.000654445,-0.005319163,0.001384269,0.00174308
2010,BRETT ANDERSON,0.000958396,7.59E-06,-0.019505959,0.019505959,-0.007861084,0.012982854,-0.0017347,-0.004835663,-0.002299393,-0.000874323
2010,KEVIN SLOWEY,0.000335096,1.85E-06,-0.009675983,0.009675983,-0.000821769,0.001343401,-0.001200809,-0.002650062,0.000374803,0.000399045
2010,HOMER BAILEY,0.000407317,2.72E-06,-0.011701031,0.011701031,-0.000227184,0.003930073,-0.00516045,0.002361485,-0.001641071,-0.003859621
2010,JESS TODD,0.000351568,1.16E-06,-0.007682883,0.007682883,-0.004418573,0.001891458,0.005060663,-0.002957857,0.004990053,0.001715908
2010,JOHN DANKS,0.001035526,5.78E-06,-0.017080235,0.017080235,-0.006453474,0.005893531,0.004512491,-0.011279656,0.002888737,0.004304974
2010,JESSE LITSCH,0.000411055,2.61E-06,-0.01146447,0.01146447,0.002591231,0.000578347,-0.007316102,0.005524141,-0.002353885,-0.004321847
2010,JOE THATCHER,0.000228303,9.49E-07,-0.006935087,0.006935087,-0.000318518,-0.000483601,0.001258301,0.000514163,-0.001682502,0.000379262
2010,BRAD MILLS,0.000327819,1.46E-06,-0.008594911,0.008594911,0.000181003,-0.000805653,-0.001654871,0.003200473,0.002212768,-0.001330741
2010,MAT LATOS,0.0007586,5.95E-06,-0.017279624,0.017279624,-0.005843722,0.011558608,-0.003427937,-0.001445856,-0.00260793,-0.00312041
2010,JOHN LACKEY,0.000635611,2.61E-06,-0.01149446,0.01149446,0.003862997,-0.005360925,-0.000985041,-0.003299032,0.001733138,0.000909142
2010,DAVID HERNANDEZ,0.00023159,1.17E-06,-0.00769927,0.00769927,-0.003758852,0.003805893,0.002721907,-0.004064912,0.001275125,0.000685414
2010,EDINSON VOLQUEZ,0.000336624,1.99E-06,-0.010018308,0.010018308,0.002328385,-6.58E-05,-0.004606752,0.001578144,-0.000841556,-0.003173085
2010,LUKE GREGERSON,0.001585216,1.32E-05,-0.025695932,0.025695932,-0.000858263,0.009873021,-0.006392919,0.006638103,-0.020242912,-0.005129071
2010,HONG-CHIH KUO,0.000188645,8.10E-07,-0.00640675,0.00640675,0.00035713,-0.00053801,0.001225702,4.50E-05,-0.001215627,-0.000816924
2010,BRIAN TALLET,0.000271102,7.75E-07,-0.00627788,0.00627788,0.001634925,-0.004229808,0.00214829,-0.002341853,0.001843016,0.001578877
2010,STEVEN JACKSON,0.000198161,6.04E-07,-0.005542813,0.005542813,-0.000494963,-0.00178542,0.002806096,-0.000978905,0.002770665,0.000782556
2010,JHOULYS CHACIN,0.000464098,2.29E-06,-0.010754321,0.010754321,-0.008341475,0.007474666,0.005566886,-0.005798499,0.004274761,0.00220816
2010,PHIL HUGHES,0.000311699,1.82E-06,-0.009590666,0.009590666,-0.004779967,0.006173627,0.001522127,-0.003533265,-0.000128352,0.000101806
2010,CHRIS SEDDON,0.000236165,7.41E-07,-0.006137288,0.006137288,-0.002109473,-0.000431122,0.003480494,-0.001706493,0.004162376,0.001302634
2010,CARL PAVANO,0.000668415,2.16E-06,-0.010482814,0.010482814,0.006485429,-0.008508881,-0.002300202,0.000169946,0.001472796,-0.000153915
2010,RYAN PERRY,0.001043901,7.79E-06,-0.019777628,0.019777628,-0.007904776,0.014066813,0.001148792,-0.000278537,-0.009521099,-0.002927332
2010,CRAIG STAMMEN,0.00020387,1.06E-06,-0.00733102,0.00733102,-0.001262735,0.001430084,-0.000140021,-0.002229034,0.000398586,0.000396836
2010,MITCH STETTER,0.000210657,6.26E-07,-0.005643645,0.005643645,-0.000537001,-0.00204146,0.002823871,-0.001066908,0.001735613,0.001686979
2010,DUSTY HUGHES,0.000151439,5.40E-07,-0.005233803,0.005233803,-0.000118594,-0.001520746,0.001968937,-0.000420178,0.001320616,0.000394401
2010,SEAN WHITE,0.000210872,8.47E-07,-0.006552924,0.006552924,0.001511194,-0.002015559,0.000652728,0.000906691,-0.001296308,-0.000894393
2010,DOUG DAVIS,0.000542011,1.41E-06,-0.008464551,0.008464551,0.003679557,-0.006768753,0.000248604,-0.001755336,0.002912077,0.001696379
2010,DAVID HUFF,0.000314709,1.87E-06,-0.009713417,0.009713417,-0.000706501,0.002313428,-0.002744182,-0.000456715,-0.000156798,-0.00118685
2010,ARMANDO GABINO,0.000364027,9.47E-07,-0.006942677,0.006942677,-0.001908404,-0.000967431,0.003979896,-0.001952431,0.00530771,0.001151233
2010,SCOTT BAKER,0.000538734,2.50E-06,-0.011257385,0.011257385,-0.000482649,-0.000714977,0.001449049,-0.006083462,0.002222481,0.002167842
2010,OLIVER PEREZ,0.00021453,7.90E-07,-0.006333974,0.006333974,-0.000447867,-0.001761986,0.002229453,-0.003611515,0.003500012,0.001730934
2010,DANIEL HUDSON,0.000719415,5.45E-06,-0.016533401,0.016533401,0.00180691,0.004783094,-0.010435936,0.009483684,-0.004730787,-0.008122942
2010,CHRIS LEROUX,0.000279657,8.61E-07,-0.00661529,0.00661529,-0.001881221,-0.000376988,0.003792928,-0.001699698,0.004322186,0.000563619
2010,TOMMY HANSON,0.000925517,6.61E-06,-0.018219423,0.018219423,-0.007277069,0.010390802,0.000637172,-0.007485774,-0.000442633,0.000972227
2010,DALLAS BRADEN,0.000293886,1.59E-06,-0.008958509,0.008958509,-0.000924835,0.001082641,-0.001217606,-0.002210394,0.000431343,0.000781544
2010,AARON COOK,0.000488831,1.99E-06,-0.01003373,0.01003373,0.004410556,-0.005756161,-0.001736026,-0.001521774,0.001109928,0.000313409
2010,MATT CAIN,0.001254777,7.12E-06,-0.018956832,0.018956832,-0.006894133,0.006397353,0.005030319,-0.012637215,0.00315265,0.004619584
2010,MADISON BUMGARNER,0.000865798,6.70E-06,-0.018334085,0.018334085,-0.008439112,0.013807865,-0.003343884,0.002418779,-0.001650556,-0.003502911
2010,BRIAN MATUSZ,0.000535284,3.78E-06,-0.013782158,0.013782158,-0.004216752,0.007838668,-0.003008666,-0.001231694,-0.001520776,-0.001539164
2010,ROBERT MANUEL,0.00033078,8.46E-07,-0.006564207,0.006564207,-0.002477149,-0.000771135,0.004156314,-0.002316455,0.005124957,0.002099359
2010,JO-JO REYES,0.000281021,1.48E-06,-0.008653253,0.008653253,0.00098835,5.30E-05,-0.003394702,0.003548867,0.000585051,-0.002784715
2010,FREDDY GARCIA,0.000992478,3.91E-06,-0.014080901,0.014080901,0.010784394,-0.011134376,-0.007844925,0.007081774,-0.001046833,-0.003727418
2010,MARK MELANCON,0.000274319,9.59E-07,-0.006976759,0.006976759,-0.002963471,0.001071403,0.004006803,-0.001811421,0.003882303,0.00059732
2010,YOVANI GALLARDO,0.000579976,3.94E-06,-0.014076606,0.014076606,-0.002939802,0.005925441,-0.002613769,-0.002826118,-0.000878096,-0.000967112
2010,TREVOR BELL,0.000296734,1.42E-06,-0.008468187,0.008468187,-0.005064487,0.004740895,0.003118159,-0.001933641,0.003027642,2.59E-05
2010,BILL BRAY,0.000287256,1.39E-06,-0.008373019,0.008373019,-0.000638489,0.00129868,0.000655136,0.001299695,-0.003313468,-0.001028839
2010,JOE SAUNDERS,0.000630285,2.65E-06,-0.011597027,0.011597027,-0.00022593,-0.00172313,0.002204477,-0.006818891,0.002872743,0.002842938
2010,LIVAN HERNANDEZ,0.000710735,1.78E-06,-0.009511557,0.009511557,0.00306658,-0.006474406,0.001244783,-0.003656882,0.003044155,0.002702756
2010,BUD NORRIS,0.000327898,1.98E-06,-0.009993382,0.009993382,-0.000220451,0.002432081,-0.002817927,-0.000364473,-0.000197473,-0.002282088
2010,TRAVIS SCHLICHTING,0.000330166,1.02E-06,-0.007203535,0.007203535,-0.002733546,0.000276806,0.004134832,-0.002038992,0.005037829,0.000926699
2010,BRAD BERGESEN,0.000620429,4.46E-06,-0.014964546,0.014964546,-0.002771768,0.00648377,-0.004134259,-0.001710086,-0.002749421,-0.001060327
2010,LUIS PERDOMO,0.000244252,7.79E-07,-0.006290903,0.006290903,-0.002356605,8.97E-05,0.004233572,-0.002581977,0.004271903,0.000953535
2010,RAFAEL SORIANO,0.000300961,1.26E-06,-0.007989651,0.007989651,0.003056561,-0.003022418,-0.000569971,0.002086581,-0.003000821,-0.001597213
2010,CARLOS CARRASCO,0.00157813,1.42E-05,-0.02665699,0.02665699,0.007957962,0.003422402,-0.020927603,0.020384978,-0.010896382,-0.01474519
2010,AARON HARANG,0.000504444,1.67E-06,-0.009222284,0.009222284,0.003352268,-0.00575846,0.000296553,-0.002924138,0.002713552,0.001324537
2010,KEVIN JEPSEN,0.000347965,1.86E-06,-0.009690704,0.009690704,-0.003015959,0.004725791,0.001744986,0.000243095,-0.002733873,-0.001840233
2010,SCOT SHIELDS,0.000387491,9.71E-07,-0.007031287,0.007031287,0.003635552,-0.005850871,0.000808425,0.000449181,0.000906764,1.83E-05
2010,CARLOS VILLANUEVA,0.000410563,2.06E-06,-0.010194079,0.010194079,-0.004669058,0.004569421,0.003860904,-0.004037983,-0.002078057,0.002058838
2010,CHRIS PEREZ,0.000752565,5.09E-06,-0.016004021,0.016004021,-0.005424628,0.010084092,0.000764844,0.00056852,-0.007948588,-0.002648356
2010,JERRY BLEVINS,0.000216648,9.69E-07,-0.007003875,0.007003875,-0.002267141,0.001951874,0.002244145,-0.000327524,-0.000613779,-3.46E-05
2010,MIKE ADAMS,0.000336714,1.34E-06,-0.008229168,0.008229168,0.003736362,-0.00404572,-0.000666408,0.001962086,-0.002865123,-0.001341723
2010,WADE LEBLANC,0.000288981,1.64E-06,-0.009107189,0.009107189,0.000478531,0.00064908,-0.004420921,0.003036762,-0.000485302,-0.001519718
2010,LUKE HOCHEVAR,0.000369097,2.23E-06,-0.010604762,0.010604762,0.00143345,0.000693404,-0.004152289,0.000212661,-0.001182089,-0.002082929
2010,R.A. DICKEY,0.000468294,1.06E-06,-0.007360888,0.007360888,0.003223395,-0.00633126,0.000963488,-0.001555316,0.002453553,0.001703607
2010,BRANDON LYON,0.000636964,3.39E-06,-0.013087242,0.013087242,0.003956995,-0.001722151,-0.002749393,0.003466995,-0.00864911,-0.002507212
2010,COLLIN BALESTER,0.000281715,1.57E-06,-0.008909347,0.008909347,-0.000714101,0.002458964,-0.002517045,0.00312898,0.000199491,-0.003165037
2010,JAIR JURRJENS,0.000808732,5.23E-06,-0.016228495,0.016228495,-0.005912549,0.007516123,0.001340371,-0.007806083,0.000599406,0.001926973
2010,TYLER CLIPPARD,0.000336212,2.21E-06,-0.010545306,0.010545306,-0.000665142,0.004717979,-0.004057881,0.004466718,-0.006940412,-0.003523361
2010,CASEY JANSSEN,0.000146138,5.55E-07,-0.005306681,0.005306681,-0.000529642,-0.000855777,0.002332628,-0.001338498,0.000772594,0.000615868
2010,DANIEL HERRERA,0.000271707,1.13E-06,-0.007578442,0.007578442,-0.004799377,0.003153753,0.00394698,-0.002048445,0.000773722,0.002396556
2010,DAVID RISKE,0.000363328,6.99E-07,-0.00597108,0.00597108,0.001793883,-0.004691882,0.001947187,-0.000567894,0.002968745,0.000967312
2010,JENSEN LEWIS,0.000250537,1.14E-06,-0.007581398,0.007581398,-0.003521042,0.002889947,0.003337642,-0.002284419,-0.000635816,0.001280654
2010,BRIAN BASS,0.000138006,4.96E-07,-0.005018026,0.005018026,-0.000560384,-0.001149653,0.002604152,-0.001723017,0.001730362,0.000764207
2010,CLAY BUCHHOLZ,0.000377425,2.40E-06,-0.010988182,0.010988182,0.000220398,0.002641871,-0.003958437,0.000244322,-0.001170625,-0.00272907
2010,SERGIO ROMO,0.000249895,1.17E-06,-0.007703337,0.007703337,-0.00091738,0.001087567,0.000837479,0.000941867,-0.002746171,-0.000344242
2010,LUIS MENDOZA,0.000291828,8.33E-07,-0.006509182,0.006509182,-0.002244535,-0.000489151,0.004207075,-0.002535394,0.005031758,0.001310467
2010,FELIPE PAULINO,0.000199158,1.01E-06,-0.007161246,0.007161246,-3.67E-05,0.000649005,-0.000386924,-0.001394301,0.001317316,-0.001405974
2010,AARON LAFFEY,0.000176361,9.06E-07,-0.006767012,0.006767012,-0.002771286,0.002519477,0.000466294,-0.001918624,0.000999555,0.001019962
2010,JOSH ROENICKE,0.000273643,7.69E-07,-0.006254709,0.006254709,-0.001250501,-0.001223349,0.003730234,-0.001801697,0.004305547,0.000701355
2010,TIM WOOD,0.000208587,6.82E-07,-0.005888537,0.005888537,-0.000908819,-0.00101286,0.002938338,-0.000965019,0.003057677,0.00023694
2010,DOUG MATHIS,0.000193891,6.31E-07,-0.00566431,0.00566431,-0.000632263,-0.001573026,0.002317581,-0.000844376,0.0035537,0.000596709
2010,JESSE CARLSON,0.000302564,1.32E-06,-0.008187663,0.008187663,0.001276068,-0.001409977,3.22E-05,0.001563341,-0.00346092,-0.000451217
2010,DAVE BUSH,0.000395815,1.49E-06,-0.008691755,0.008691755,0.001394975,-0.003658296,0.000961199,-0.003867602,0.002484146,0.002126348
2010,MATT CHICO,0.000703209,3.77E-06,-0.013796304,0.013796304,0.006975169,-0.005156114,-0.009212866,0.009876597,-0.00205346,-0.005326713
2010,CARLOS ZAMBRANO,0.000437052,1.70E-06,-0.009298808,0.009298808,-0.000353654,-0.001804705,0.00263312,-0.00587753,0.003026836,0.00254525
2010,TIM LINCECUM,0.001130829,6.10E-06,-0.017544748,0.017544748,-0.004878395,0.004130832,0.004130264,-0.011429654,0.003075652,0.00405193
2010,MIKE EKSTROM,0.000284626,8.32E-07,-0.006505794,0.006505794,-0.002108748,-0.000516632,0.003902315,-0.001944374,0.004614774,0.001152689
2010,KYLE LOHSE,0.000388704,1.40E-06,-0.008440852,0.008440852,0.003414648,-0.005359549,-0.000376316,-0.001883267,0.002181787,0.000708546
2010,KYLE DAVIES,0.000403234,2.10E-06,-0.010289288,0.010289288,-0.002003337,0.00182555,0.001090185,-0.005128393,0.001970944,0.001221311
2010,ANDREW CARPENTER,0.000349171,1.12E-06,-0.007536097,0.007536097,-0.001942543,-0.000442985,0.002856087,-0.000704977,0.004932797,0.000579105
2010,MANNY ACOSTA,0.000193922,7.28E-07,-0.006079901,0.006079901,0.001292827,-0.002169065,0.001257786,0.000348482,-0.000145666,-0.0007622
2010,MIKE MACDOUGAL,0.000361356,8.54E-07,-0.006595888,0.006595888,0.003118871,-0.005377628,0.001202178,0.000288795,0.002090629,-0.000269584
2010,JOSE VERAS,0.000270861,1.19E-06,-0.007763307,0.007763307,0.001704878,-0.001417101,0.000360976,0.000975818,-0.00279003,-0.001451107
2010,JOBA CHAMBERLAIN,0.000666729,4.22E-06,-0.0145858,0.0145858,-0.007371349,0.009828418,0.003713627,-0.005869134,-0.00323233,0.000827854
2010,MITCH TALBOT,0.000173576,7.98E-07,-0.006356581,0.006356581,-0.000359754,-0.000212094,5.12E-05,-0.001036751,0.002416447,-0.000316727
2010,BRIAN SANCHES,0.000233407,6.84E-07,-0.005899627,0.005899627,0.001590471,-0.003811717,0.001727057,-0.000402373,0.00111938,0.000720687
2010,ENRIQUE GONZALEZ,0.000310873,8.24E-07,-0.006476348,0.006476348,-0.001007056,-0.001683276,0.003378441,-0.001428176,0.004679945,0.000796915
2010,ROY OSWALT,0.000656196,2.45E-06,-0.011158442,0.011158442,0.003876484,-0.005737518,-9.03E-05,-0.003790017,0.002007995,0.001101187
2010,RAMON RAMIREZ,0.000826686,5.28E-06,-0.016299124,0.016299124,0.001844918,0.002624765,-0.003291587,0.003936358,-0.011867852,-0.003481528
2010,SCOTT MATHIESON,0.000442699,1.01E-06,-0.00716888,0.00716888,-0.002200697,-0.000779494,0.004777346,-0.002708332,0.005738376,0.001219929
2010,MATT HARRISON,0.000310447,2.04E-06,-0.010130916,0.010130916,-0.000969029,0.00442708,-0.004483389,0.002886462,-0.002672402,-0.003321272
2010,FRANCISCO RODRIGUEZ,0.000600632,3.61E-06,-0.013493071,0.013493071,-0.000500773,0.003753501,-0.001015064,0.001932815,-0.00856825,-0.002248212
2010,BRANDON MORROW,0.000239728,1.22E-06,-0.007861125,0.007861125,-0.003771686,0.004052313,0.00288261,-0.004012743,0.000994221,0.00035488
2010,JOE SMITH,0.000544041,3.26E-06,-0.012822111,0.012822111,-0.001783573,0.004707105,-0.000921814,0.002692078,-0.007817915,-0.001850508
2010,FU-TE NI,0.000189892,6.26E-07,-0.005641972,0.005641972,-0.001814129,-0.000437524,0.003420188,-0.001604017,0.002543196,0.001361944
